gene_id	gene_symbol	biotype	description	seq_region_name
ENSG00000143153	ATP1B1	protein_coding	ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804]	1
ENSG00000135972	MRPS9	protein_coding	mitochondrial ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:14501]	2
ENSG00000170035	UBE2E3	protein_coding	ubiquitin conjugating enzyme E2 E3 [Source:HGNC Symbol;Acc:HGNC:12479]	2
ENSG00000118579	MED28	protein_coding	mediator complex subunit 28 [Source:HGNC Symbol;Acc:HGNC:24628]	4
ENSG00000198467	TPM2	protein_coding	tropomyosin 2 [Source:HGNC Symbol;Acc:HGNC:12011]	9
ENSG00000103769	RAB11A	protein_coding	RAB11A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9760]	15
ENSG00000022277	RTF2	protein_coding	replication termination factor 2 [Source:HGNC Symbol;Acc:HGNC:15890]	20
ENSG00000164258	NDUFS4	protein_coding	NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711]	5
ENSG00000062194	GPBP1	protein_coding	GC-rich promoter binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29520]	5
ENSG00000051128	HOMER3	protein_coding	homer scaffold protein 3 [Source:HGNC Symbol;Acc:HGNC:17514]	19
ENSG00000177156	TALDO1	protein_coding	transaldolase 1 [Source:HGNC Symbol;Acc:HGNC:11559]	11
ENSG00000104419	NDRG1	protein_coding	N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]	8
ENSG00000187713	TMEM203	protein_coding	transmembrane protein 203 [Source:HGNC Symbol;Acc:HGNC:28217]	9
ENSG00000197102	DYNC1H1	protein_coding	dynein cytoplasmic 1 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2961]	14
ENSG00000119013	NDUFB3	protein_coding	NADH:ubiquinone oxidoreductase subunit B3 [Source:HGNC Symbol;Acc:HGNC:7698]	2
ENSG00000089006	SNX5	protein_coding	sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]	20
ENSG00000183255	PTTG1IP	protein_coding	PTTG1 interacting protein [Source:HGNC Symbol;Acc:HGNC:13524]	21
ENSG00000100592	DAAM1	protein_coding	dishevelled associated activator of morphogenesis 1 [Source:HGNC Symbol;Acc:HGNC:18142]	14
ENSG00000151247	EIF4E	protein_coding	eukaryotic translation initiation factor 4E [Source:HGNC Symbol;Acc:HGNC:3287]	4
ENSG00000134248	LAMTOR5	protein_coding	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5 [Source:HGNC Symbol;Acc:HGNC:17955]	1
ENSG00000104325	DECR1	protein_coding	2,4-dienoyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:2753]	8
ENSG00000164615	CAMLG	protein_coding	calcium modulating ligand [Source:HGNC Symbol;Acc:HGNC:1471]	5
ENSG00000215301	DDX3X	protein_coding	DEAD-box helicase 3 X-linked [Source:HGNC Symbol;Acc:HGNC:2745]	X
ENSG00000186493	IRX2-DT	lncRNA	IRX2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:24226]	5
ENSG00000178449	COX14	protein_coding	cytochrome c oxidase assembly factor COX14 [Source:HGNC Symbol;Acc:HGNC:28216]	12
ENSG00000118508	RAB32	protein_coding	RAB32, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9772]	6
ENSG00000161654	LSM12	protein_coding	LSM12 homolog [Source:HGNC Symbol;Acc:HGNC:26407]	17
ENSG00000065135	GNAI3	protein_coding	G protein subunit alpha i3 [Source:HGNC Symbol;Acc:HGNC:4387]	1
ENSG00000179218	CALR	protein_coding	calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]	19
ENSG00000077147	TM9SF3	protein_coding	transmembrane 9 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:21529]	10
ENSG00000100650	SRSF5	protein_coding	serine and arginine rich splicing factor 5 [Source:HGNC Symbol;Acc:HGNC:10787]	14
ENSG00000163344	PMVK	protein_coding	phosphomevalonate kinase [Source:HGNC Symbol;Acc:HGNC:9141]	1
ENSG00000100836	PABPN1	protein_coding	poly(A) binding protein nuclear 1 [Source:HGNC Symbol;Acc:HGNC:8565]	14
ENSG00000122705	CLTA	protein_coding	clathrin light chain A [Source:HGNC Symbol;Acc:HGNC:2090]	9
ENSG00000230124	ACBD6	protein_coding	acyl-CoA binding domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23339]	1
ENSG00000147065	MSN	protein_coding	moesin [Source:HGNC Symbol;Acc:HGNC:7373]	X
ENSG00000177889	UBE2N	protein_coding	ubiquitin conjugating enzyme E2 N [Source:HGNC Symbol;Acc:HGNC:12492]	12
ENSG00000149547	EI24	protein_coding	EI24 autophagy associated transmembrane protein [Source:HGNC Symbol;Acc:HGNC:13276]	11
ENSG00000170006	TMEM154	protein_coding	transmembrane protein 154 [Source:HGNC Symbol;Acc:HGNC:26489]	4
ENSG00000138029	HADHB	protein_coding	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta [Source:HGNC Symbol;Acc:HGNC:4803]	2
ENSG00000168724	DNAJC21	protein_coding	DnaJ heat shock protein family (Hsp40) member C21 [Source:HGNC Symbol;Acc:HGNC:27030]	5
ENSG00000091140	DLD	protein_coding	dihydrolipoamide dehydrogenase [Source:HGNC Symbol;Acc:HGNC:2898]	7
ENSG00000130165	ELOF1	protein_coding	elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:28691]	19
ENSG00000139697	SBNO1	protein_coding	strawberry notch homolog 1 [Source:HGNC Symbol;Acc:HGNC:22973]	12
ENSG00000180992	MRPL14	protein_coding	mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]	6
ENSG00000162704	ARPC5	protein_coding	actin related protein 2/3 complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:708]	1
ENSG00000111666	CHPT1	protein_coding	choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852]	12
ENSG00000143771	CNIH4	protein_coding	cornichon family member 4 [Source:HGNC Symbol;Acc:HGNC:25013]	1
ENSG00000153250	RBMS1	protein_coding	RNA binding motif single stranded interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9907]	2
ENSG00000079332	SAR1A	protein_coding	secretion associated Ras related GTPase 1A [Source:HGNC Symbol;Acc:HGNC:10534]	10
ENSG00000142634	EFHD2	protein_coding	EF-hand domain family member D2 [Source:HGNC Symbol;Acc:HGNC:28670]	1
ENSG00000120992	LYPLA1	protein_coding	lysophospholipase 1 [Source:HGNC Symbol;Acc:HGNC:6737]	8
ENSG00000176101	SSNA1	protein_coding	SS nuclear autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:11321]	9
ENSG00000164466	SFXN1	protein_coding	sideroflexin 1 [Source:HGNC Symbol;Acc:HGNC:16085]	5
ENSG00000189227	C15orf61	protein_coding	chromosome 15 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:34453]	15
ENSG00000089248	ERP29	protein_coding	endoplasmic reticulum protein 29 [Source:HGNC Symbol;Acc:HGNC:13799]	12
ENSG00000136280	CCM2	protein_coding	CCM2 scaffold protein [Source:HGNC Symbol;Acc:HGNC:21708]	7
ENSG00000196935	SRGAP1	protein_coding	SLIT-ROBO Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17382]	12
ENSG00000093010	COMT	protein_coding	catechol-O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:2228]	22
ENSG00000165672	PRDX3	protein_coding	peroxiredoxin 3 [Source:HGNC Symbol;Acc:HGNC:9354]	10
ENSG00000160131	VMA21	protein_coding	vacuolar ATPase assembly factor VMA21 [Source:HGNC Symbol;Acc:HGNC:22082]	X
ENSG00000141510	TP53	protein_coding	tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]	17
ENSG00000109332	UBE2D3	protein_coding	ubiquitin conjugating enzyme E2 D3 [Source:HGNC Symbol;Acc:HGNC:12476]	4
ENSG00000177469	CAVIN1	protein_coding	caveolae associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9688]	17
ENSG00000010244	ZNF207	protein_coding	zinc finger protein 207 [Source:HGNC Symbol;Acc:HGNC:12998]	17
ENSG00000138085	ATRAID	protein_coding	all-trans retinoic acid induced differentiation factor [Source:HGNC Symbol;Acc:HGNC:24090]	2
ENSG00000005893	LAMP2	protein_coding	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	X
ENSG00000164548	TRA2A	protein_coding	transformer 2 alpha homolog [Source:HGNC Symbol;Acc:HGNC:16645]	7
ENSG00000135930	EIF4E2	protein_coding	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]	2
ENSG00000074695	LMAN1	protein_coding	lectin, mannose binding 1 [Source:HGNC Symbol;Acc:HGNC:6631]	18
ENSG00000136521	NDUFB5	protein_coding	NADH:ubiquinone oxidoreductase subunit B5 [Source:HGNC Symbol;Acc:HGNC:7700]	3
ENSG00000198561	CTNND1	protein_coding	catenin delta 1 [Source:HGNC Symbol;Acc:HGNC:2515]	11
ENSG00000023287	RB1CC1	protein_coding	RB1 inducible coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:15574]	8
ENSG00000084090	STARD7	protein_coding	StAR related lipid transfer domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]	2
ENSG00000141367	CLTC	protein_coding	clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]	17
ENSG00000165669	FAM204A	protein_coding	family with sequence similarity 204 member A [Source:HGNC Symbol;Acc:HGNC:25794]	10
ENSG00000125458	NT5C	protein_coding	5', 3'-nucleotidase, cytosolic [Source:HGNC Symbol;Acc:HGNC:17144]	17
ENSG00000138398	PPIG	protein_coding	peptidylprolyl isomerase G [Source:HGNC Symbol;Acc:HGNC:14650]	2
ENSG00000119396	RAB14	protein_coding	RAB14, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16524]	9
ENSG00000173113	TRMT112	protein_coding	tRNA methyltransferase activator subunit 11-2 [Source:HGNC Symbol;Acc:HGNC:26940]	11
ENSG00000001036	FUCA2	protein_coding	alpha-L-fucosidase 2 [Source:HGNC Symbol;Acc:HGNC:4008]	6
ENSG00000174695	TMEM167A	protein_coding	transmembrane protein 167A [Source:HGNC Symbol;Acc:HGNC:28330]	5
ENSG00000213523	SRA1	protein_coding	steroid receptor RNA activator 1 [Source:HGNC Symbol;Acc:HGNC:11281]	5
ENSG00000167515	TRAPPC2L	protein_coding	trafficking protein particle complex subunit 2L [Source:HGNC Symbol;Acc:HGNC:30887]	16
ENSG00000143727	ACP1	protein_coding	acid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:122]	2
ENSG00000179295	PTPN11	protein_coding	protein tyrosine phosphatase non-receptor type 11 [Source:HGNC Symbol;Acc:HGNC:9644]	12
ENSG00000166825	ANPEP	protein_coding	alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]	15
ENSG00000065154	OAT	protein_coding	ornithine aminotransferase [Source:HGNC Symbol;Acc:HGNC:8091]	10
ENSG00000187051	RPS19BP1	protein_coding	ribosomal protein S19 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28749]	22
ENSG00000198431	TXNRD1	protein_coding	thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]	12
ENSG00000135052	GOLM1	protein_coding	golgi membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15451]	9
ENSG00000067167	TRAM1	protein_coding	translocation associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:20568]	8
ENSG00000105176	URI1	protein_coding	URI1 prefoldin like chaperone [Source:HGNC Symbol;Acc:HGNC:13236]	19
ENSG00000182117	NOP10	protein_coding	NOP10 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14378]	15
ENSG00000138594	TMOD3	protein_coding	tropomodulin 3 [Source:HGNC Symbol;Acc:HGNC:11873]	15
ENSG00000165688	PMPCA	protein_coding	peptidase, mitochondrial processing subunit alpha [Source:HGNC Symbol;Acc:HGNC:18667]	9
ENSG00000123159	GIPC1	protein_coding	GIPC PDZ domain containing family member 1 [Source:HGNC Symbol;Acc:HGNC:1226]	19
ENSG00000100300	TSPO	protein_coding	translocator protein [Source:HGNC Symbol;Acc:HGNC:1158]	22
ENSG00000174437	ATP2A2	protein_coding	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:812]	12
ENSG00000144028	SNRNP200	protein_coding	small nuclear ribonucleoprotein U5 subunit 200 [Source:HGNC Symbol;Acc:HGNC:30859]	2
ENSG00000170027	YWHAG	protein_coding	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma [Source:HGNC Symbol;Acc:HGNC:12852]	7
ENSG00000100418	DESI1	protein_coding	desumoylating isopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:24577]	22
ENSG00000156261	CCT8	protein_coding	chaperonin containing TCP1 subunit 8 [Source:HGNC Symbol;Acc:HGNC:1623]	21
ENSG00000148362	ENSG00000148362			
